,index,participant.code,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,survey.1.player.ip,survey.1.player.lat,survey.1.player.long,survey.1.player.zip,ip_location,ip_lat,ip_long,zip_ip_distance
141,215,hqsfjm5e,3TY7ZAOG5GX7Z32QQGUG7WCJH7T0KX,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,196.17.66.145,32.8428,-116.8765,92021,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,114.8409805
341,552,qxsbf454,3QFUFYSY9ZSDI5SD86QL3MARR8P4FJ,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.128.181.242,39.2078,-76.8264,21045,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,115.2278811
453,710,ko151xtu,32SVAV9L3GMX4IS1XCZAFG7UGSG3AK,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,67.43.209.7,41.2638,-105.8011,82070,"{'iplat': '41.82060', 'iplong': '-103.66600'}",41.8206,-103.666,117.1769834
483,745,b6zd25u2,36PW28KO4090EG8YMWG6Y7BR7H6AEI,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,68.103.98.212,38.3842,-97.7129,67460,"{'iplat': '39.05580', 'iplong': '-95.68900'}",39.0558,-95.689,118.7718349
328,496,dn4tf9ge,3P4RDNWND6JNVEDOCLJACLC2PXSIJ0,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,70.176.80.9,31.8335,-111.0026,85614,"{'iplat': '33.41520', 'iplong': '-111.83100'}",33.4152,-111.831,119.2170546
698,1072,ydl9wabb,3NG53N1RLWWQSJ49YCC3WS40V22P8C,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,68.49.218.99,43.0142,-85.5999,49525,"{'iplat': '42.63890', 'iplong': '-83.29100'}",42.6389,-83.291,120.1360608
666,1037,cgrzig6g,374TNBHA8C8Q71W6BTPMVAICTDJYQI,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,174.125.149.249,31.0183,-92.6396,71433,"{'iplat': '32.52520', 'iplong': '-93.75020'}",32.5252,-93.7502,122.6875471
478,738,kgly13bq,33SA9F9TRY7XLTB1N1CYGW8IZ09EWX,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,23.243.233.16,34.6073,-120.3729,93436,"{'iplat': '34.59253', 'iplong': '-118.21366'}",34.59253,-118.21366,123.0754072
963,1487,skmo8ea8,3AAPLD8UCDUHDMY9IXFTEFYWNODTH0,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,73.60.198.179,41.2086,-73.2114,6606,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,123.5482669
680,1052,50mb2oio,3U088ZLJVL6YU3W7FUDJV76E51O0WQ,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,24.50.14.164,35.4456,-83.6425,28713,"{'iplat': '33.75560', 'iplong': '-84.39140'}",33.7556,-84.3914,124.0659907
110,162,zwa0dnmw,34FNN24DCNM1EFD8R11JXZNLWSTY5N,bnwhita6,,37PGLWGSJTJGJELC43EKPGGOPJ6IK2,72.133.92.196,29.7525,-95.4117,77019,"{'iplat': '30.34901', 'iplong': '-97.37097'}",30.34901,-97.37097,124.3856525
642,1003,dv8rk8oq,33TIN5LC05NKF2FKURE09FSNJCBY9Q,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,63.75.255.235,37.1175,-77.4059,23805,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,125.0670417
816,1272,21m1q6qa,378XPAWRUDQCULAKIF6XJM9JZBXIAL,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,98.243.7.60,43.0808,-85.6797,49321,"{'iplat': '42.63890', 'iplong': '-83.29100'}",42.6389,-83.291,125.0749763
335,546,3vfqumiq,340UGXU9DZE1V08INRM7YCB7EF0UVJ,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,96.60.46.51,44.8951,-89.5271,54476,"{'iplat': '43.07230', 'iplong': '-89.52410'}",43.0723,-89.5241,125.8493928
438,695,z655ftb1,3BV8HQ2ZZXEW11FJGEX8MJJEQJIA6X,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,196.17.65.142,35.6308,-119.4215,93280,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,127.7462344
610,968,ywwmvbmu,3I7DHKZYGODVEOWDMB9V8EG5R535FA,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,75.169.139.139,38.9006,-111.7153,84654,"{'iplat': '40.76080', 'iplong': '-111.89100'}",40.7608,-111.891,128.6781337
612,970,c7l4d6n8,39OWYR0EPL4TGC6XXDESJBEYMA7FY0,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,68.103.226.155,37.6683,-97.2805,67218,"{'iplat': '39.05580', 'iplong': '-95.68900'}",39.0558,-95.689,128.948505
472,730,h90fnmsv,3R08VXYT7D8CCEWR0TYSAMG1DD57W4,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,50.38.35.226,43.9722,-121.2565,97702,"{'iplat': '45.48710', 'iplong': '-122.80400'}",45.4871,-122.804,129.3946391
196,303,l54wjj18,3ZOTGHDK5JOQQ37HXA5TOJZBW4MSOW,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,73.68.55.32,41.3435,-73.0703,6401,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,135.2904625
281,443,onifutg4,3BGYGHDBBYXJEX1EGXSQQOJ4YQO221,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,72.231.162.124,40.7508,-73.9961,10001,"{'iplat': '42.67820', 'iplong': '-74.48317'}",42.6782,-74.48317,135.380932
447,704,9lfbqj9z,3I33IC7ZWGF8J0WITCL5W622AEGA2G,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,70.119.172.174,31.1094,-97.67,76543,"{'iplat': '32.97556', 'iplong': '-96.89023'}",32.97556,-96.89023,136.4822785
777,1195,51hqfuqz,3P1L2B7AD223MQCRD18SCXLG5X2OLD,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,73.230.42.59,40.0406,-77.4975,17257,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,137.7358178
893,1405,jktvlodn,3FE7TXL1LJ006G3ZI8IRM6H7EXM2Q1,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,173.71.83.237,39.964,-75.1972,19104,"{'iplat': '39.01121', 'iplong': '-77.47120'}",39.01121,-77.4712,138.1851896
770,1188,rlkkpzip,3DPNQGW4LMSHZCZ27DNH9GXEYBD46B,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,74.36.153.112,45.5142,-89.7289,54487,"{'iplat': '45.12300', 'iplong': '-92.53660'}",45.123,-92.5366,139.4278821
573,895,flpduq68,3X4MXAO0BH1MUXG697WYF371EPBRWZ,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,70.122.2.103,32.4516,-96.9873,76065,"{'iplat': '30.50904', 'iplong': '-97.67722'}",30.50904,-97.67722,139.8960292
338,549,z18h2w6s,3PPTZCWALRXQCR6B7FR59HREZ50ZQJ,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,107.144.206.115,34.1015,-117.2936,92410,"{'iplat': '35.53878', 'iplong': '-119.04655'}",35.53878,-119.04655,140.5167168
556,866,0n0ijh7n,3XUHV3NRVLBFSKNJH1XVBZSI7JX5HN,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,65.185.144.184,41.399,-83.6861,43402,"{'iplat': '39.33026', 'iplong': '-84.40835'}",39.33026,-84.40835,147.7396238
614,973,6x8vgx0k,39GXDJN2OUR3X315KOL22KTIHPS8V3,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,73.175.0.76,40.5842,-77.5851,17044,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,147.9888458
422,649,er0e7qa7,37UEWGM5HULTTW03CJ7DMDH7IDI1RS,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.142.91.123,41.4566,-72.8103,6492,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,150.4825734
79,117,tlv80b9y,3IJXV6UZ1YW4T2W1KQSJECYTYRKIRF,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,73.227.222.115,41.4566,-72.8103,6492,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,150.4825734
547,857,5eolbr53,3WQQ9FUS6B7OOP3ZF7U218ZBEWT8BC,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,108.75.51.140,33.5929,-86.994,35005,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,150.5532217
358,572,3gkl8qpq,3Z4GS9HPNWNXMZVQSLQGI6HKKMW772,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.65.64.220,41.6814,-72.9405,6010,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,156.7930756
346,558,gbd7n4vf,3483FV8BEFW7WYKF3Z4TG10GEVQ26I,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,67.173.99.253,39.6056,-87.7064,61944,"{'iplat': '41.88500', 'iplong': '-87.78450'}",41.885,-87.7845,157.3380269
706,1109,4c737708,3JJVG1YBECA517KXH9NZPOPKC7BB5Y,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,196.17.67.170,35.2542,-120.6207,93401,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,158.7160863
567,882,p7n47yxk,3WRFBPLXRB14O1MQ6G4F1MRUFZF3N4,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,68.98.16.43,31.5861,-110.1729,85635,"{'iplat': '33.41520', 'iplong': '-111.83100'}",33.4152,-111.831,158.9290971
655,1018,8apbqhv9,3OVR4I9USQWA9UIMMM1FFLE5YBIQ4L,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,174.226.128.149,37.3632,-79.2127,24502,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,159.3320998
793,1213,omluz5is,3R2UR8A0IBTYMKTGRKBGNRG3C6KXOG,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,23.94.50.210,35.5716,-82.6216,28806,"{'iplat': '33.77770', 'iplong': '-84.42110'}",33.7777,-84.4211,160.5928262
257,416,paksemhs,3TGOYF991YZ1ILJII1C22Q9O08RUUU,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,209.161.89.24,39.958,-82.7684,43068,"{'iplat': '40.43100', 'iplong': '-79.79480'}",40.431,-79.7948,160.674901
62,87,uo5fcdqi,3MYYFCXHJ4KJW5O8JQW3L7A3R1Q4GA,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,24.149.69.33,37.3399,-79.5274,24523,"{'iplat': '39.04380', 'iplong': '-77.48740'}",39.0438,-77.4874,161.6768334
353,565,qhq0c67q,3I02618YA1JOQGBM1FD8SKMPSRZUPY,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,209.161.81.66,39.1751,-77.1868,20886,"{'iplat': '40.43100', 'iplong': '-79.79480'}",40.431,-79.7948,163.5967029
595,923,9vuj3f2n,324G5B4FB4LJ4OV67M573R7XC9C07J,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,100.6.102.245,40.3222,-80.0355,15102,"{'iplat': '39.01121', 'iplong': '-77.47120'}",39.01121,-77.4712,163.9207955
901,1413,e7sgq48r,33F859I567QHH04SIBO8ELSAHG3BHG,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,104.186.234.163,34.2259,-77.9451,28406,"{'iplat': '36.07260', 'iplong': '-79.79200'}",36.0726,-79.792,164.7409476
183,268,tqv8a965,3D4CH1LGEB6KTBUK0LSU2FLJDU6G9M,q40of133,,3IV1AEQ4DRQSJO3HDW2HBCMX7ZW8JI,198.228.142.218,39.3108,-76.6742,21216,"{'iplat': '40.73570', 'iplong': '-74.17240'}",40.7357,-74.1724,165.1394799
603,931,oywxcinl,3UNH76FOCTIZMMYEJ0I5E1Y7JBPMYK,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,151.197.15.93,40.2544,-74.7876,8618,"{'iplat': '39.01121', 'iplong': '-77.47120'}",39.01121,-77.4712,166.8692164
686,1059,ufzhziko,36DSNE9QZ6BXR0ORAGWFWI8O18WOJA,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,76.19.177.210,44.3156,-73.0909,5461,"{'iplat': '42.35840', 'iplong': '-71.05980'}",42.3584,-71.0598,169.4874728
937,1461,uwnk13fz,3C44YUNSI2229E00FKNJIKI16TTPDC,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,68.33.43.105,39.3665,-76.6697,21209,"{'iplat': '40.78310', 'iplong': '-73.97130'}",40.7831,-73.9713,173.2159715
951,1475,dc8q5qp6,3KRVW3HTZOY2Q0M5KUQGWFA62RUMS9,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,72.202.158.203,37.7048,-97.3639,67203,"{'iplat': '39.11410', 'iplong': '-94.62750'}",39.1141,-94.6275,177.4801009
683,1056,peicqsbv,3EFE17QCRDIGYMLUTXA34A2AL5USH5,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,68.44.198.255,39.6781,-86.1985,46217,"{'iplat': '41.89950', 'iplong': '-87.94030'}",41.8995,-87.9403,178.4293381
871,1340,zbpk0ino,3MAOD8E57RNG4ZT4Q5B382GYMWAXNW,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,209.161.89.61,39.2078,-76.8264,21045,"{'iplat': '40.43100', 'iplong': '-79.79480'}",40.431,-79.7948,179.0409708
10,10,xpbnih11,3EJJQNKU9SI4X7LHE8AYE0XEYE5HRL,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,74.67.64.222,41.0406,-73.8594,10533,"{'iplat': '42.14327', 'iplong': '-77.05456'}",42.14327,-77.05456,182.1743129
515,780,26879u9p,3CFJTT4SXU3UBJCMBCUD9V7TY3T7IL,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,97.91.235.130,41.4831,-90.4848,61265,"{'iplat': '38.81370', 'iplong': '-89.95629'}",38.8137,-89.95629,186.2890554
475,733,mjamu6v1,32SVAV9L3GMX4IS1XCZAFG7UGSGA3R,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,162.231.125.135,31.2006,-83.4656,31647,"{'iplat': '33.85450', 'iplong': '-84.21710'}",33.8545,-84.2171,188.0604863
57,81,k2ktfka5,35H6S234SBDZVV32LI6RE83SXJC568,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,173.25.25.86,44.4499,-93.4179,55046,"{'iplat': '42.04150', 'iplong': '-91.65740'}",42.0415,-91.6574,188.4954324
292,456,80gxoeld,3SBEHTYCWOGDQ38NYLKDM8RQ21SIYL,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,69.18.227.132,38.6969,-98.1683,67439,"{'iplat': '39.09970', 'iplong': '-94.57860'}",39.0997,-94.5786,195.4708366
791,1211,wih3x53x,37TRT2X24R4D86ZI6BRTQY8PU9JBJZ,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,75.97.16.168,41.3183,-75.2337,18426,"{'iplat': '39.04380', 'iplong': '-77.48740'}",39.0438,-77.4874,197.0927756
60,85,lamw6iuo,3U84XHCDIDQJNMJD9IKS6EQ92RK4ZZ,pqntdh2k,,3EFNPKWBMS1ZGLWPF7XF2QZQS3403F,172.82.128.209,34.0649,-84.0933,30024,"{'iplat': '35.22210', 'iplong': '-80.83530'}",35.2221,-80.8353,202.0046594
343,554,z55t6380,324G5B4FB4LJ4OV67M573R7XC8Q702,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,69.80.86.184,36.1006,-77.7682,27891,"{'iplat': '33.66850', 'iplong': '-79.81460'}",33.6685,-79.8146,203.9971609
574,896,c6z70aji,354P56DE9LGJ5XFIGOORDXDG70J7SZ,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,71.28.37.212,32.029,-82.1092,30453,"{'iplat': '34.56869', 'iplong': '-83.96846'}",34.56869,-83.96846,205.4438061
568,883,bnwmfbuz,3E47SOBEYR90N07I2T2OPHZ7ZDYIC1,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,96.241.238.116,40.7595,-73.9899,10036,"{'iplat': '38.90720', 'iplong': '-77.03690'}",38.9072,-77.0369,206.3692111
148,222,b4ebnf6m,33SA9F9TRY7XLTB1N1CYGW8IYFGEWX,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,38.68.36.130,40.7024,-73.9425,11206,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,206.6968887
756,1174,vml17d1o,3KOPY89HM9F85BV5RICN8FAD6H0J3A,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,209.161.87.222,41.0222,-83.6791,45840,"{'iplat': '40.43100', 'iplong': '-79.79480'}",40.431,-79.7948,207.926346
71,108,h8smjmsm,3U8YCDAGXQTTA60L3LED3IOSGB1Q0R,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,196.17.65.169,36.801,-119.802,93704,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,208.8932543
468,726,lxiltp6m,3VNXK88KKDV3B8KFPGRG2GOT1UQV9T,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,73.192.56.51,37.7086,-77.5437,23059,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,211.0513498
425,652,00r8ozz0,35BLDD71I7AIHZ2STELFF4QMGYAVZ6,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,196.17.65.104,36.8424,-119.8031,93650,"{'iplat': '34.05220', 'iplong': '-118.24400'}",34.0522,-118.244,211.5026187
599,927,oakcnig2,30LB5CDZNDN2OY1CQHXQUB0WM1O0Z8,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,108.12.40.108,43.3261,-76.1726,13036,"{'iplat': '40.71455', 'iplong': '-74.00714'}",40.71455,-74.00714,211.8956048
949,1473,zzp4tdfw,32KTQ2V7RESKLLQ6BOQPFK5GA35M9Y,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,38.145.164.178,41.9729,-76.4835,18840,"{'iplat': '38.90701', 'iplong': '-77.05270'}",38.90701,-77.0527,213.6594912
337,548,bj12t5iz,3N4BPTXIO95NFPE6ON80W30QYHTUKX,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.152.56.226,37.5169,-77.4994,23225,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,219.5729315
206,314,musxff52,3UWN2HHPUZI88I75WV5G9UZ66UINSD,g410nev8,,3PZDSVZ3J5UNJD70GR4WN7N9EX54NB,69.174.167.226,37.9205,-84.4247,40515,"{'iplat': '40.44760', 'iplong': '-86.91510'}",40.4476,-86.9151,219.6759261
920,1434,7vtidllg,3WOKGM4L72TQPUN5O8M9EDTS2YLO0W,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,73.216.222.54,37.4964,-77.4708,23224,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,219.6967664
241,372,3bwwc92c,3X1FV8S5JY4IQI7N3MXQUXAG4MPGV2,cqce6pqr,20201116_1330 1,336OE47KI2XC0KZTSOW6SG0DKT5WV5,76.178.140.140,43.5605,-116.2891,83709,"{'iplat': '46.73236', 'iplong': '-117.00038'}",46.73236,-117.00038,221.7735256
276,437,45hnzojk,3X4MXAO0BH1MUXG697WYF371EPYWRR,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,98.230.50.70,30.4562,-84.3544,32304,"{'iplat': '28.53830', 'iplong': '-81.37920'}",28.5383,-81.3792,222.6618094
636,996,3ks41llh,32EYX73OY1M92TR1E7HXXFM4TA7URC,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,98.36.150.56,40.8485,-73.9697,7024,"{'iplat': '39.04380', 'iplong': '-77.48740'}",39.0438,-77.4874,224.4638664
424,651,opzmqtt7,3QFUFYSY9ZSDI5SD86QL3MARR9E4FA,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,50.91.210.203,38.6232,-121.3281,95608,"{'iplat': '35.77047', 'iplong': '-119.24528'}",35.77047,-119.24528,227.8059889
847,1313,9mmi15y9,34YB12FSQZ1Z0VDEPUWZ71R3EGYGMH,8oh6coid,,3Z33IC0JC0Z1OOMLZDMEEWS2MVNV9N,24.243.60.96,29.7634,-95.3634,77001,"{'iplat': '32.87759', 'iplong': '-96.75234'}",32.87759,-96.75234,229.7318795
464,722,lapjx10o,3NJM2BJS4XJS4MUMFOS8YE0JLRTCP7,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,162.210.194.38,40.727,-73.9801,10009,"{'iplat': '38.75160', 'iplong': '-77.52310'}",38.7516,-77.5231,232.7423033
158,233,aoqff6kt,3TUI152ZZC0THVL3Z4IDHN72L501Q2,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,74.81.94.179,33.5835,-88.438,39705,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,233.6599836
450,707,eorbpa1i,3G5F9DBFOQAWQE2YNSF8FXMHK7ZHV6,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,104.37.175.112,29.8514,-95.2587,77078,"{'iplat': '32.96667', 'iplong': '-96.87156'}",32.96667,-96.87156,234.825131
554,864,u3ul6z3q,30OG32W0SVO7YZ2NV0LBKDVR6O5NEF,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,71.218.178.211,37.3427,-108.2823,81328,"{'iplat': '39.54810', 'iplong': '-104.97400'}",39.5481,-104.974,235.2236529
317,484,3v4rnyse,36U2A8VAG2C4WYYBYO5PZO63U5MYKH,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,71.30.226.237,36.7906,-88.9608,42021,"{'iplat': '34.78773', 'iplong': '-92.39809'}",34.78773,-92.39809,237.353079
429,686,kcp99dco,33M4IA01QHE1JXLWJCSKHML8NR4XRL,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,165.225.60.124,39.3365,-84.4136,45069,"{'iplat': '41.85360', 'iplong': '-87.61830'}",41.8536,-87.6183,241.9922084
284,448,stdnkmlo,37WLF8U1WQ32DEO5S5AXGXMAVVC6K8,l4vvkf1o,,3L7SUC0TTU70274ZLP2UYP8WSYC0MU,50.111.8.255,35.0782,-83.0937,28717,"{'iplat': '35.95450', 'iplong': '-78.86660'}",35.9545,-78.8666,245.7778018
938,1462,qtk7fcas,36V4Q8R5ZLDQDK7SSQ1B1FV5K37MQI,bw6g695l,,3N2YPY1GI6BIJKD27O206ATDDS3VEX,174.237.0.81,32.2179,-110.9686,85701,"{'iplat': '32.31990', 'iplong': '-106.76400'}",32.3199,-106.764,246.2357043
5,5,m0c2chrw,3IHR8NYAM8EP9IH7M9MQFGOVSRVP4F,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,174.214.28.119,39.0151,-84.7516,41005,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,249.0499423
704,1107,rm5i1f28,3Z4XG4ZF494V1S60K3MKQ5Q3X008X6,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,141.126.25.61,36.0016,-86.7807,37027,"{'iplat': '36.53304', 'iplong': '-82.32621'}",36.53304,-82.32621,251.3790805
397,621,1vghadm7,3S0TNUHWKUVH3M1JT3L8WYNBHHN8D1,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.167.15.95,42.3221,-71.1313,2445,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,255.1754988
365,582,xzxx7h2a,38YMOXR4MVCT8EIMHJT048G5I2L6W4,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,75.87.103.42,29.763,-100.9426,78840,"{'iplat': '27.73003', 'iplong': '-97.38473'}",27.73003,-97.38473,257.3281046
400,624,0wlxbpmm,3X87C8JFV7OTBFKXCNXXDOUBCQJQSO,ll1e41pw,,3YCT0L9OMMM6LY9B6S0ELA3FSG4SN8,73.61.19.54,42.7304,-71.4948,3062,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,260.3303002
757,1175,x2s210a7,3TUI152ZZC0THVL3Z4IDHN72MSE1QR,c72oerrg,,3UUSLRKAULGBGOY6TVO0UEVPRYW7DP,73.60.141.155,42.5491,-71.2559,1821,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,260.4069065
520,826,1lzt46py,3S06PH7KSSHZSMHYUICTHO033BZD14,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,12.235.74.242,33.4714,-101.9516,79424,"{'iplat': '32.82480', 'iplong': '-97.45190'}",32.8248,-97.4519,264.6119617
445,702,a71ix0x9,3TXD01ZLD5U21NP33VLKPMBU1V44UI,7oj5suby,,304QEQWKZPXO2APBY5H7QTX1NYR0O9,47.219.115.156,36.1958,-94.8651,74368,"{'iplat': '32.35710', 'iplong': '-95.34330'}",32.3571,-95.3433,266.0005234
155,230,rkmvc4h7,3E7TUJ2EGDZHHRKTYVRMWUIM02W9DB,g01kvru7,,39AYGO6AFFX1Y0BEZFXBK57NAOB6NY,73.126.52.34,42.4675,-71.0129,1906,"{'iplat': '39.96657', 'iplong': '-74.90327'}",39.96657,-74.90327,266.1789208
553,863,yyjddc4b,39GHHAVOMG4TN7E9RWH6IK2JKF6J41,39muniop,,3SA4EMRVJVF6NA1CD5UMFT2RX3N0PQ,74.175.40.156,30.6645,-87.1992,32571,"{'iplat': '33.74900', 'iplong': '-84.38800'}",33.749,-84.388,268.8451187
81,120,gp51jwtv,3PS7W85Z80FOYGGQKLR11Y083MUT9K,morw9hf0,,38XPGNCKHTD0RIG9IIQNXOHM0ZCV4M,68.253.114.251,37.9708,-87.4848,47715,"{'iplat': '41.87810', 'iplong': '-87.62980'}",41.8781,-87.6298,269.6857214
670,1041,6l98q750,3WMOAN2SRCAO0AO9QQALKHJD6LVNVC,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,108.52.234.103,40.1873,-75.0057,18966,"{'iplat': '42.88544', 'iplong': '-78.87846'}",42.88544,-78.87846,273.8006427
679,1051,ei5o99qj,3GFK2QRXXAUXPAI8C0JVC225M9Z5WG,6m41pf1n,,3XEIP58NL00DYAS4P7E74BWTA0AZLO,108.35.231.38,40.7123,-74.3617,7901,"{'iplat': '42.88544', 'iplong': '-78.87846'}",42.88544,-78.87846,277.2521929
